,Unnamed: 0,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,Replicates,Reference,Comment,try_Snippet,Source,Accepted_Name,Accepted_Species,Accepted_Species_ID,Accepted_ID,Accepted_Rank
33425,105874,443,The China Plant Trait Database,Echinops gmelinii,82037,Echinops gmelinii,2762522,25510494,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Echinops gmelinii,Echinops gmelinii,202508-1,202508-1,Species
33600,107227,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762541,25512631,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
33704,108075,443,The China Plant Trait Database,Rhaponticum uniflorum,51648,Stemmacantha uniflora,2762553,25513932,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Leuzea uniflora,Leuzea uniflora,230317-1,230317-1,Species
33920,109779,443,The China Plant Trait Database,Rhaponticum uniflorum,51648,Stemmacantha uniflora,2762577,25516576,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Leuzea uniflora,Leuzea uniflora,230317-1,230317-1,Species
34047,110774,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762591,25518117,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
34115,111338,443,The China Plant Trait Database,Rhaponticum uniflorum,51648,Stemmacantha uniflora,2762599,25518965,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Leuzea uniflora,Leuzea uniflora,230317-1,230317-1,Species
34209,112052,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762609,25520092,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
34317,112904,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762621,25521418,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
34434,113827,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762634,25522862,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
34596,115105,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762652,25524852,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
34875,117306,443,The China Plant Trait Database,Caragana microphylla,10248,Caragana microphylla,2762683,25528270,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Caragana microphylla,Caragana microphylla,483860-1,483860-1,Species
35037,118584,443,The China Plant Trait Database,Robinia pseudoacacia,46621,Robinia pseudoacacia,2762701,25530260,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Robinia pseudoacacia,Robinia pseudoacacia,30034699-2,30034699-2,Species
35181,119720,443,The China Plant Trait Database,Zanthoxylum schinifolium,57436,Zanthoxylum schinifolium,2762717,25532068,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Zanthoxylum schinifolium,Zanthoxylum schinifolium,776011-1,776011-1,Species
35276,120497,443,The China Plant Trait Database,Ilex cornuta,30252,Ilex cornuta,2762728,25533300,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Ilex cornuta,Ilex cornuta,83182-1,83182-1,Species
35299,120644,443,The China Plant Trait Database,Kalopanax septemlobus,31689,Kalopanax septemlobus,2762730,25533527,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Kalopanax septemlobus,Kalopanax septemlobus,90968-1,90968-1,Species
35339,120994,443,The China Plant Trait Database,Osmanthus fragrans,39402,Osmanthus fragrans,2762735,25534072,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Osmanthus fragrans,Osmanthus fragrans,610878-1,610878-1,Species
35425,121638,443,The China Plant Trait Database,Rosa cymosa,46736,Rosa cymosa,2762744,25535100,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2505,Stem thorny,Stem thorns,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem thorny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rosa indica,Rosa indica,732892-1,732892-1,Species
35433,121708,443,The China Plant Trait Database,Rubus parvifolius,47255,Rubus parvifolius,2762745,25535212,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Rubus parvifolius,Rubus parvifolius,738967-1,738967-1,Species
35519,122414,443,The China Plant Trait Database,Cunninghamia lanceolata,15884,Cunninghamia lanceolata,2762755,25536332,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Cunninghamia lanceolata,Cunninghamia lanceolata,676725-1,676725-1,Species
35523,122418,443,The China Plant Trait Database,Cunninghamia lanceolata,15884,Cunninghamia lanceolata,2762755,25536342,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Cunninghamia lanceolata,Cunninghamia lanceolata,676725-1,676725-1,Species
35591,122982,443,The China Plant Trait Database,Loropetalum chinense,34220,Loropetalum chinense,2762763,25537227,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Loropetalum chinense,Loropetalum chinense,430722-1,430722-1,Species
35609,123124,443,The China Plant Trait Database,Photinia glabra,41648,Photinia glabra,2762765,25537453,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Photinia glabra,Photinia glabra,727386-1,727386-1,Species
35708,123905,443,The China Plant Trait Database,Camellia fraterna,9879,Camellia fraterna,2762776,25538696,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Camellia fraterna,Camellia fraterna,828517-1,828517-1,Species
35771,124402,443,The China Plant Trait Database,Cyclobalanopsis gilva,45386,Quercus gilva,2762783,25539487,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Quercus gilva,Quercus gilva,296186-1,296186-1,Species
35820,124761,443,The China Plant Trait Database,Damnacanthus indicus,16863,Damnacanthus indicus,2762788,25540053,1256.0,"Stem emergences (pubescence, hairs, spines, thorns)",2504,Stem spiny,Stem spines,yes,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Stem spiny:yes,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Damnacanthus indicus,Damnacanthus indicus,748107-1,748107-1,Species
35879,125254,443,The China Plant Trait Database,Loropetalum chinense,34220,Loropetalum chinense,2762795,25540833,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,terminal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:terminal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Loropetalum chinense,Loropetalum chinense,430722-1,430722-1,Species
36122,127171,443,The China Plant Trait Database,Camellia fraterna,9879,Camellia fraterna,2762822,25543884,677.0,"Leaf emergences (pubescence, pruinescence, hairs, spines, thorns)",6955,Leaf spines,Leaf spines,marginal,,,,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",,Leaf spines:marginal,"TRY (Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819)",Camellia fraterna,Camellia fraterna,828517-1,828517-1,Species
