,Accepted_Name,Wikipedia_PageViews
20395,Rothmannia capensis,28.458333333333332
20396,Rothmannia ebamutensis,9.991304347826087
20397,Rothmannia engleriana,0.0
20398,Rothmannia fischeri,0.0
20399,Rothmannia fischeri subsp. fischeri,0.0
20400,Rothmannia fischeri subsp. moramballae,0.0
20401,Rothmannia fischeri subsp. verdcourtii,0.0
20402,Rothmannia globosa,32.15
20403,Rothmannia hispida,0.0
20404,Rothmannia jollyana,0.0
20405,Rothmannia lateriflora,0.0
20406,Rothmannia libisa,0.0
20407,Rothmannia liebrechtsiana,0.0
20408,Rothmannia longiflora,5.416666666666667
20409,Rothmannia lujae,0.0
20410,Rothmannia macrocarpa,0.0
20411,Rothmannia macrosiphon,10.566666666666666
20412,Rothmannia manganjae,3.6333333333333333
20413,Rothmannia mayumbensis,0.0
20414,Rothmannia munsae,0.0
20415,Rothmannia munsae subsp. megalostigma,0.0
20416,Rothmannia munsae subsp. munsae,0.0
20417,Rothmannia octomera,2.85
20418,Rothmannia ravae,0.0
20419,Rothmannia talbotii,0.0
20420,Rothmannia urcelliformis,0.0
20421,Rothmannia whitfieldii,4.333333333333333
20422,Rovaeanthus strigosus,0.0
20423,Rovaeanthus suffrutescens,0.0
20424,Rubia agostinhoi,12.36551724137931
20425,Rubia aitchisonii,0.0
20426,Rubia alaica,0.0
20427,Rubia alata,0.1836734693877551
20428,Rubia albicaulis,0.0
20429,Rubia angustisissima,0.0
20430,Rubia argyi,13.671875
20431,Rubia atropurpurea,0.0
20432,Rubia austrozhejiangensis,0.0
20433,Rubia balearica,0.0
20434,Rubia balearica subsp. balearica,0.0
20435,Rubia balearica subsp. caespitosa,0.0
20436,Rubia caramanica,0.0
20437,Rubia charifolia,0.0
20438,Rubia chinensis,10.04109589041096
20439,Rubia chitralensis,0.0
20440,Rubia clematidifolia,0.0
20441,Rubia cordifolia,661.38
20442,Rubia cordifolia subsp. conotricha,0.0
20443,Rubia cordifolia subsp. cordifolia,0.0
20444,Rubia crassipes,0.0
20445,Rubia cretacea,0.0
20446,Rubia danaensis,0.0
20447,Rubia davisiana,0.0
20448,Rubia deserticola,0.0
20449,Rubia discolor,0.0
20450,Rubia dolichophylla,0.0
20451,Rubia edgeworthii,0.0
20452,Rubia falciformis,0.0
20453,Rubia filiformis,0.0
20454,Rubia florida,0.0
20455,Rubia fruticosa,28.216374269005847
20456,Rubia garrettii,0.0
20457,Rubia gedrosiaca,0.0
20458,Rubia haematantha,0.0
20459,Rubia hangii,0.0
20460,Rubia hexaphylla,0.0
20461,Rubia himalayensis,0.0
20462,Rubia hispidicaulis,0.0
20463,Rubia horrida,0.0
20464,Rubia infundibularis,0.0
20465,Rubia jesoensis,0.0
20466,Rubia komarovii,0.0
20467,Rubia krascheninnikovii,0.0
20468,Rubia laevissima,0.0
20469,Rubia latipetala,0.0
20470,Rubia laurae,22.633333333333333
20471,Rubia laxiflora,0.0
20472,Rubia linii,0.0
20473,Rubia magna,0.0
20474,Rubia mandersii,0.0
20475,Rubia manjith,0.0
20476,Rubia maymanensis,0.0
20477,Rubia membranacea,0.0
20478,Rubia occidens,0.0
20479,Rubia oncotricha,0.0
20480,Rubia oppositifolia,0.0
20481,Rubia ovatifolia,0.0
20482,Rubia pallida,0.0
20483,Rubia pauciflora,0.0
20484,Rubia pavlovii,0.0
20485,Rubia peregrina,209.9214876033058
20486,Rubia petiolaris,0.0
20487,Rubia philippinensis,0.0
20488,Rubia pianmaensis,0.0
20489,Rubia podantha,0.0
20490,Rubia polyphlebia,0.0
20491,Rubia pseudogalium,0.0
20492,Rubia pterygocaulis,0.0
20493,Rubia rechingeri,0.0
20494,Rubia regelii,0.0
20495,Rubia rezniczenkoana,0.0
20496,Rubia rigidifolia,0.0
20497,Rubia rotundifolia,0.0
20498,Rubia salicifolia,0.0
20499,Rubia schugnanica,0.0
20500,Rubia schumanniana,0.0
20501,Rubia siamensis,0.0
20502,Rubia sikkimensis,0.0
20503,Rubia sylvatica,0.375
20504,Rubia tatarica,0.0
20505,Rubia tenuifolia,0.0
20506,Rubia tenuifolia subsp. brachypoda,0.0
20507,Rubia tenuifolia subsp. doniettii,0.0
20508,Rubia tenuifolia subsp. tenuifolia,0.0
20509,Rubia tenuissima,0.0
20510,Rubia thunbergii,0.0
20511,Rubia tibetica,0.0
20512,Rubia tinctorum,744.6972222222222
20513,Rubia transcaucasica,0.0
20514,Rubia trichocarpa,0.0
20515,Rubia truppeliana,0.0
20516,Rubia urceolata,0.0
20517,Rubia wallichiana,0.0
20518,Rubia yunnanensis,0.0
20519,Rubovietnamia coronula,0.0
20520,Rubovietnamia nonggangensis,0.0
20521,Rubovietnamia sericantha,0.0
20522,Rudgea agresteophila,0.0
20523,Rudgea amazonica,0.0
20524,Rudgea amplexicaulis,0.0
20525,Rudgea angustissima,0.0
20526,Rudgea apodantha,0.0
20527,Rudgea axilliflora,0.0
20528,Rudgea ayangannensis,0.0
20529,Rudgea bacciflora,0.0
20530,Rudgea blanchetiana,0.0
20531,Rudgea brachyandra,0.0
20532,Rudgea bracteata,0.0
20533,Rudgea bremekampiana,0.0
20534,Rudgea buntingii,0.0
20535,Rudgea burchelliana,0.0
20536,Rudgea canephorantha,0.0
20537,Rudgea cardonae,0.0
20538,Rudgea casarettoana,0.0
20539,Rudgea ciliata,0.0
20540,Rudgea citrifolia,0.0
20541,Rudgea clerodendroides,0.0
20542,Rudgea colombiana,0.0
20543,Rudgea conocarpa,0.0
20544,Rudgea cordata,0.0
20545,Rudgea coriacea,0.0
20546,Rudgea cornifolia,0.0
20547,Rudgea coronata,0.0
20548,Rudgea coronata subsp. coronata,0.0
20549,Rudgea coronata subsp. leiocarpoides,0.0
20550,Rudgea coronata subsp. ochroleuca,0.0
20551,Rudgea coronata subsp. saint-hilairei,0.0
20552,Rudgea corymbulosa,0.0
20553,Rudgea costanensis,0.0
20554,Rudgea crassifolia,8.133333333333333
20555,Rudgea crassiloba,0.0
20556,Rudgea crassipetiolata,0.0
20557,Rudgea cryptantha,0.0
20558,Rudgea cuatrecasasii,0.0
20559,Rudgea discolor,0.0
20560,Rudgea duckei,0.0
20561,Rudgea enervia,0.0
20562,Rudgea erioloba,0.0
20563,Rudgea erythrocarpa,0.0
20564,Rudgea fascigera,0.0
20565,Rudgea foveolata,0.0
20566,Rudgea francavillana,0.0
20567,Rudgea frondosa,0.0
20568,Rudgea garciana,0.0
20569,Rudgea gardenioides,0.0
20570,Rudgea goyazensis,0.0
20571,Rudgea graciliflora,0.0
20572,Rudgea grandifructa,0.0
20573,Rudgea guianensis,0.0
20574,Rudgea hemisphaerica,0.0
20575,Rudgea hileiabaiana,0.0
20576,Rudgea hospes,0.0
20577,Rudgea hostmanniana,0.0
20578,Rudgea hostmanniana subsp. hostmanniana,0.0
20579,Rudgea hostmanniana subsp. maypurensis,0.0
20580,Rudgea huashikatii,0.0
20581,Rudgea ilheotica,0.0
20582,Rudgea insignis,0.0
20583,Rudgea interrupta,0.0
20584,Rudgea involucrata,0.0
20585,Rudgea irregularis,0.0
20586,Rudgea isthmensis,0.0
20587,Rudgea jasminoides,0.0
20588,Rudgea jasminoides subsp. corniculata,0.0
20589,Rudgea jasminoides subsp. jasminoides,0.0
20590,Rudgea jasminoides subsp. micrantha,0.0
20591,Rudgea jasminoides subsp. nervosa,0.0
20592,Rudgea karstenii,0.0
20593,Rudgea kunthii,0.0
20594,Rudgea laevis,0.0
20595,Rudgea lanceifolia,0.0
20596,Rudgea longicollis,0.0
20597,Rudgea longiflora,0.0
20598,Rudgea longipes,0.0
20599,Rudgea loretensis,0.0
20600,Rudgea lucentifolia,0.0
20601,Rudgea macrophylla,0.0
20602,Rudgea magna,0.0
20603,Rudgea malpighiacea,0.0
20604,Rudgea mandevilliifolia,0.0
20605,Rudgea marcano-bertii,0.0
20606,Rudgea marginata,0.0
20607,Rudgea mazanensis,0.0
20608,Rudgea mcphersonii,0.0
20609,Rudgea minor,0.0
20610,Rudgea minor subsp. calycina,0.0
20611,Rudgea minor subsp. minor,0.0
20612,Rudgea minutifolia,0.0
20613,Rudgea monofructus,0.0
20614,Rudgea mouririoides,0.0
20615,Rudgea mucronata,0.0
20616,Rudgea myrsinifolia,0.0
20617,Rudgea nebulicola,0.0
20618,Rudgea nivosa,0.0
20619,Rudgea nobilis,0.0
20620,Rudgea nodosa,0.0
20621,Rudgea obesiflora,6.8
20622,Rudgea pachyphylla,0.0
20623,Rudgea palicoureoides,0.0
20624,Rudgea panamensis,0.0
20625,Rudgea panurensis,0.0
20626,Rudgea parquioides,7.766666666666667
20627,Rudgea parquioides subsp. caprifolium,0.0
20628,Rudgea parquioides subsp. hirsutissima,0.0
20629,Rudgea parquioides subsp. parquioides,0.0
20630,Rudgea parvifolia,0.0
20631,Rudgea pendula,0.0
20632,Rudgea phaneroneura,0.0
20633,Rudgea pittieri,0.0
20634,Rudgea poeppigii,0.0
20635,Rudgea psychotriifolia,0.0
20636,Rudgea pungens,0.0
20637,Rudgea quisquiliae,0.0
20638,Rudgea raveniana,0.0
20639,Rudgea recurva,0.0
20640,Rudgea reducticalyx,0.0
20641,Rudgea reflexa,0.0
20642,Rudgea reticulata,0.0
20643,Rudgea rondeletioides,0.0
20644,Rudgea ruiz-teranii,0.0
20645,Rudgea sanarensis,0.0
20646,Rudgea sanblasensis,0.0
20647,Rudgea sandemanii,0.0
20648,Rudgea sanmartensis,0.0
20649,Rudgea sclerocalyx,0.0
20650,Rudgea sessiliflora,0.0
20651,Rudgea sessilis,0.0
20652,Rudgea sessilis subsp. cipoana,0.0
20653,Rudgea sessilis subsp. sessilis,0.0
20654,Rudgea skutchii,0.0
20655,Rudgea sororia,0.0
20656,Rudgea spiciformis,0.0
20657,Rudgea spinigemma,0.0
20658,Rudgea sprucei,0.0
20659,Rudgea stenophylla,6.0055555555555555
20660,Rudgea stipulacea,0.0
20661,Rudgea subcordata,0.0
20662,Rudgea tambillensis,0.0
20663,Rudgea tayloriae,0.0
20664,Rudgea tomentosa,0.0
20665,Rudgea trianae,0.0
20666,Rudgea triflora,0.0
20667,Rudgea trifurcata,0.0
20668,Rudgea trujilloi,0.0
20669,Rudgea umbrosa,0.0
20670,Rudgea vallis,0.0
20671,Rudgea vareschii,0.0
20672,Rudgea vellerea,0.0
20673,Rudgea venezuelensis,0.0
20674,Rudgea ventuariana,0.0
20675,Rudgea verticillata,0.0
20676,Rudgea viburnifolia,0.0
20677,Rudgea viburnoides,0.0
20678,Rudgea viburnoides subsp. megalocarpa,0.0
20679,Rudgea viburnoides subsp. viburnoides,0.0
20680,Rudgea villiflora,0.0
20681,Rudgea vincentina,0.0
20682,Rudgea wurdackii,0.0
20683,Rudgea yasuniana,0.0
20684,Rustia alba,8.666666666666666
20685,Rustia angustifolia,0.0
20686,Rustia bilsana,7.75
20687,Rustia condamineoides,0.0
20688,Rustia costaricensis,0.0
20689,Rustia dressleri,0.0
20690,Rustia formosa,0.0
20691,Rustia gracilis,0.0
20692,Rustia haitiensis,0.0
20693,Rustia kosnipatana,0.0
20694,Rustia occidentalis,12.901960784313726
20695,Rustia rubra,0.0
20696,Rustia schunkeana,0.0
20697,Rustia simpsonii,0.0
20698,Rustia thibaudioides,0.0
20699,Rustia venezuelensis,0.0
20700,Rustia viridiflora,8.833333333333334
20701,Rutidea decorticata,0.0
20702,Rutidea dupuisii,0.0
20703,Rutidea dupuisii subsp. dupuisii,0.0
20704,Rutidea dupuisii subsp. occidentalis,0.0
20705,Rutidea ferruginea,0.0
20706,Rutidea fuscescens,0.0
20707,Rutidea fuscescens subsp. bracteata,0.0
20708,Rutidea fuscescens subsp. fuscescens,0.0
20709,Rutidea gabonensis,0.0
20710,Rutidea glabra,0.0
20711,Rutidea gracilis,0.0
20712,Rutidea gracilis subsp. gracilis,0.0
20713,Rutidea gracilis subsp. makokounsis,0.0
20714,Rutidea hirsuta,0.0
20715,Rutidea hispida,0.0
20716,Rutidea insculpta,0.0
20717,Rutidea lujae,0.0
20718,Rutidea membranacea,0.0
20719,Rutidea nigerica,8.483333333333333
20720,Rutidea olenotricha,0.0
20721,Rutidea orientalis,0.0
20722,Rutidea parviflora,0.0
20723,Rutidea rufipilis,0.0
20724,Rutidea seretii,0.0
20725,Rutidea smithii,0.0
20726,Rutidea smithii subsp. smithii,0.0
20727,Rutidea smithii subsp. submontana,0.0
20728,Rutidea tenuicaulis,1.5740740740740742
20729,Rutidea vanderystii,0.0
20730,Rytigynia acuminatissima,0.0
20731,Rytigynia acuminatissima subsp. acuminatissima,0.0
20732,Rytigynia acuminatissima subsp. pedunculata,0.0
20733,Rytigynia adenodonta,0.0
20734,Rytigynia adenodonta var. adenodonta,0.0
20735,Rytigynia adenodonta var. reticulata,0.0
20736,Rytigynia argentea,0.0
20737,Rytigynia bagshawei,0.0
20738,Rytigynia bagshawei var. bagshawei,0.0
20739,Rytigynia bagshawei var. lebrunii,0.0
20740,Rytigynia beniensis,0.0
20741,Rytigynia binata,17.666666666666668
20742,Rytigynia bomiliensis,0.0
20743,Rytigynia bridsoniae,0.0
20744,Rytigynia bridsoniae subsp. bridsoniae,0.0
20745,Rytigynia bridsoniae subsp. kahuzica,0.0
20746,Rytigynia bugoyensis,0.0
20747,Rytigynia bugoyensis subsp. bugoyensis,0.0
20748,Rytigynia bugoyensis subsp. glabriflora,0.0
20749,Rytigynia canthioides,3.7058823529411766
20750,Rytigynia caudatissima,9.216666666666667
20751,Rytigynia celastroides,0.0
20752,Rytigynia celastroides var. australis,0.0
20753,Rytigynia celastroides var. celastroides,0.0
20754,Rytigynia celastroides var. nuda,0.0
20755,Rytigynia claessensii,0.0
20756,Rytigynia claviflora,0.0
20757,Rytigynia congesta,0.0
20758,Rytigynia constricta,0.0
20759,Rytigynia dasyothamnus,0.0
20760,Rytigynia decussata,0.0
20761,Rytigynia demeusei,0.0
20762,Rytigynia dewevrei,0.0
20763,Rytigynia dichasialis,0.0
20764,Rytigynia dubiosa,0.0
20765,Rytigynia eickii,8.4
20766,Rytigynia erythroxyloides,0.0
20767,Rytigynia ferruginea,0.0
20768,Rytigynia flavida,0.0
20769,Rytigynia glabrifolia,0.0
20770,Rytigynia gossweileri,0.0
20771,Rytigynia gracilipetiolata,0.0
20772,Rytigynia griseovelutina,0.0
20773,Rytigynia hirsutiflora,9.533333333333333
20774,Rytigynia humbertii,0.0
20775,Rytigynia ignobilis,0.0
20776,Rytigynia kigeziensis,0.0
20777,Rytigynia kiwuensis,0.0
20778,Rytigynia krauseana,0.0
20779,Rytigynia laurentii,0.0
20780,Rytigynia lecomtei,0.0
20781,Rytigynia leonensis,0.0
20782,Rytigynia lewisii,0.0
20783,Rytigynia liberica,0.0
20784,Rytigynia lichenoxenos,0.0
20785,Rytigynia longicaudata,0.0
20786,Rytigynia longipedicellata,5.916666666666667
20787,Rytigynia longituba,0.0
20788,Rytigynia macrostipulata,0.0
20789,Rytigynia macrura,0.0
20790,Rytigynia madagascariensis,0.0
20791,Rytigynia mayumbensis,0.0
20792,Rytigynia membranacea,0.0
20793,Rytigynia monantha,0.0
20794,Rytigynia monantha var. lusakati,0.0
20795,Rytigynia monantha var. monantha,0.0
20796,Rytigynia mrimaensis,0.0
20797,Rytigynia mutabilis,0.0
20798,Rytigynia neglecta,0.0
20799,Rytigynia neglecta var. neglecta,0.0
20800,Rytigynia neglecta var. vatkeana,0.0
20801,Rytigynia nigerica,0.0
20802,Rytigynia nodulosa,7.5
20803,Rytigynia obscura,0.0
20804,Rytigynia orbicularis,0.0
20805,Rytigynia parvifolia,0.0
20806,Rytigynia pauciflora,0.0
20807,Rytigynia pawekiae,0.0
20808,Rytigynia pergracilis,0.0
20809,Rytigynia pseudolongicaudata,6.933333333333334
20810,Rytigynia pubescens,0.0
20811,Rytigynia rhamnoides,0.0
20812,Rytigynia rubiginosa,0.0
20813,Rytigynia rubiginosa subsp. cymigera,0.0
20814,Rytigynia rubiginosa subsp. rubiginosa,0.0
20815,Rytigynia rubra,0.0
20816,Rytigynia ruwenzoriensis,0.0
20817,Rytigynia saliensis,0.0
20818,Rytigynia sambavensis,0.0
20819,Rytigynia senegalensis,0.0
20820,Rytigynia setosa,0.0
20821,Rytigynia seyrigii,0.0
20822,Rytigynia seyrigii var. bosseri,0.0
20823,Rytigynia seyrigii var. seyrigii,0.0
20824,Rytigynia squamata,0.0
20825,Rytigynia stolzii,0.0
20826,Rytigynia subbiflora,3.309090909090909
20827,Rytigynia syringifolia,0.0
20828,Rytigynia torrei,0.0
20829,Rytigynia uhligii,0.0
20830,Rytigynia umbellulata,0.0
20831,Rytigynia verruculosa,0.0
20832,Rytigynia xanthotricha,0.0
20833,Sabicea acuminata,0.0
20834,Sabicea amazonensis,7.888888888888889
20835,Sabicea amomii,3.074074074074074
20836,Sabicea angustifolia,0.0
20837,Sabicea apocynacea,0.0
20838,Sabicea arborea,0.0
20839,Sabicea aristeguietae,0.0
20840,Sabicea aspera,0.0
20841,Sabicea asperula,0.0
20842,Sabicea aurifodinae,0.0
20843,Sabicea bariensis,0.0
20844,Sabicea batesii,7.666666666666667
20845,Sabicea becquetii,0.0
20846,Sabicea bequaertii,0.0
20847,Sabicea bigerrica,0.0
20848,Sabicea boliviensis,0.0
20849,Sabicea brachiata,0.0
20850,Sabicea brachycalyx,0.0
20851,Sabicea bracteolata,0.0
20852,Sabicea brasiliensis,14.75
20853,Sabicea brevipes,0.0
20854,Sabicea bullata,3.0384615384615383
20855,Sabicea burchellii,0.0
20856,Sabicea calophylla,0.0
20857,Sabicea calycina,0.0
20858,Sabicea cameroonensis,0.0
20859,Sabicea caminata,0.0
20860,Sabicea camporum,0.0
20861,Sabicea cana,0.0
20862,Sabicea capitellata,0.0
20863,Sabicea carbunica,0.0
20864,Sabicea cauliflora,0.0
20865,Sabicea ceylanica,0.0
20866,Sabicea chocoana,0.0
20867,Sabicea cinerea,13.15
20868,Sabicea composita,0.0
20869,Sabicea congensis,0.0
20870,Sabicea cordata,0.0
20871,Sabicea couteronii,0.0
20872,Sabicea cruciata,0.0
20873,Sabicea crystallina,0.0
20874,Sabicea crystallina subsp. crystallina,0.0
20875,Sabicea crystallina subsp. engongensis,0.0
20876,Sabicea cuneata,0.0
20877,Sabicea desseinii,1.6833333333333333
20878,Sabicea dewevrei,0.0
20879,Sabicea dewildemaniana,0.0
20880,Sabicea dichrosepala,0.0
20881,Sabicea dinklagei,0.0
20882,Sabicea discolor,0.0
20883,Sabicea diversifolia,0.0
20884,Sabicea dubia,0.0
20885,Sabicea duparquetiana,0.0
20886,Sabicea entebbensis,0.0
20887,Sabicea erecta,0.0
20888,Sabicea exellii,0.0
20889,Sabicea ezangae,0.0
20890,Sabicea ferruginea,0.0
20891,Sabicea flagenioides,0.0
20892,Sabicea floribunda,0.0
20893,Sabicea floribunda var. anisostegia,0.0
20894,Sabicea floribunda var. floribunda,0.0
20895,Sabicea floribunda var. paludosa,0.0
20896,Sabicea fulva,0.0
20897,Sabicea fulvovenosa,0.0
20898,Sabicea gabonica,0.0
20899,Sabicea geantha,0.0
20900,Sabicea geophiloides,0.0
20901,Sabicea gigantostipula,0.0
20902,Sabicea gilletii,0.0
20903,Sabicea glabrescens,0.0
20904,Sabicea globifera,0.0
20905,Sabicea golgothae,0.0
20906,Sabicea goossensii,0.0
20907,Sabicea gracilis,0.0
20908,Sabicea gracilis var. gracilis,0.0
20909,Sabicea gracilis var. microcalyx,0.0
20910,Sabicea grandifolia,0.0
20911,Sabicea grisea,0.0
20912,Sabicea harleyae,0.0
20913,Sabicea hierniana,1.5909090909090908
20914,Sabicea hirta,0.0
20915,Sabicea humilis,0.0
20916,Sabicea ingrata,0.0
20917,Sabicea ingrata var. ingrata,0.0
20918,Sabicea ingrata var. insularis,0.0
20919,Sabicea jacfelicis,0.0
20920,Sabicea johnstonii,0.0
20921,Sabicea jongkindii,0.0
20922,Sabicea klugii,0.0
20923,Sabicea lanata,0.0
20924,Sabicea lanuginosa,0.0
20925,Sabicea laxa,0.0
20926,Sabicea leucocarpa,4.320754716981132
20927,Sabicea liberica,0.0
20928,Sabicea liesneri,0.0
20929,Sabicea longepetiolata,0.0
20930,Sabicea loxothyrsus,0.0
20931,Sabicea mabouniensis,0.0
20932,Sabicea mapiana,0.0
20933,Sabicea marojejyensis,0.0
20934,Sabicea mattogrossensis,0.0
20935,Sabicea medusula,11.466666666666667
20936,Sabicea mexicana,0.0
20937,Sabicea mildbraedii,0.0
20938,Sabicea mildbraedii var. glabrescens,0.0
20939,Sabicea mildbraedii var. letestui,0.0
20940,Sabicea mildbraedii var. mildbraedii,0.0
20941,Sabicea mollis,0.0
20942,Sabicea mollissima,0.0
20943,Sabicea morillorum,0.0
20944,Sabicea mortehanii,0.0
20945,Sabicea multibracteata,0.0
20946,Sabicea najatrix,0.0
20947,Sabicea ndjoleensis,0.0
20948,Sabicea nobilis,0.0
20949,Sabicea novogranatensis,0.0
20950,Sabicea oblongifolia,0.0
20951,Sabicea orientalis,0.0
20952,Sabicea panamensis,0.0
20953,Sabicea parmentierae,0.0
20954,Sabicea parva,0.0
20955,Sabicea parviflora,0.0
20956,Sabicea pearcei,0.0
20957,Sabicea pedicellata,6.316666666666666
20958,Sabicea pilosa,0.0
20959,Sabicea proselyta,0.0
20960,Sabicea pseudocapitellata,0.0
20961,Sabicea purpurea,0.0
20962,Sabicea pyramidalis,10.5
20963,Sabicea romboutsii,0.0
20964,Sabicea rosea,0.0
20965,Sabicea rubiginosa,0.0
20966,Sabicea rufa,0.0
20967,Sabicea sanguinosa,0.0
20968,Sabicea sanguinosa subsp. sanguinosa,0.0
20969,Sabicea sanguinosa subsp. viridis,0.0
20970,Sabicea schaeferi,0.0
20971,Sabicea schumanniana,0.0
20972,Sabicea sciaphilantha,0.0
20973,Sabicea sciaphilantha subsp. hirsuta,0.0
20974,Sabicea sciaphilantha subsp. sciaphilantha,0.0
20975,Sabicea segregata,0.0
20976,Sabicea setiloba,0.0
20977,Sabicea seua,0.0
20978,Sabicea smithii,0.0
20979,Sabicea solitaria,0.0
20980,Sabicea speciosa,0.0
20981,Sabicea stellaris,0.0
20982,Sabicea sthenula,2.767857142857143
20983,Sabicea stipularioides,0.0
20984,Sabicea subinvolucrata,0.0
20985,Sabicea surinamensis,0.0
20986,Sabicea talbotii,0.0
20987,Sabicea tchapensis,0.0
20988,Sabicea tersifolia,0.0
20989,Sabicea thomensis,0.0
20990,Sabicea thyrsiflora,0.0
20991,Sabicea tillettii,0.0
20992,Sabicea tomentosa,0.0
20993,Sabicea trailii,0.0
20994,Sabicea trianae,0.0
20995,Sabicea trigemina,4.3584905660377355
20996,Sabicea umbellata,0.0
20997,Sabicea uniflora,0.0
20998,Sabicea urbaniana,2.3461538461538463
20999,Sabicea urceolata,0.0
21000,Sabicea urniformis,0.0
21001,Sabicea velutina,0.0
21002,Sabicea velutina subsp. chimantensis,0.0
21003,Sabicea velutina subsp. duidensis,0.0
21004,Sabicea velutina subsp. velutina,0.0
21005,Sabicea venezuelensis,0.0
21006,Sabicea venosa,0.0
21007,Sabicea verticillata,0.0
21008,Sabicea villosa,14.75
21009,Sabicea vogelii,0.0
21010,Sabicea xanthotricha,11.9
21011,Sacosperma paniculatum,0.0
21012,Sacosperma parviflorum,0.0
21013,Saldinia acuminata,0.0
21014,Saldinia aegialodes,0.0
21015,Saldinia axillaris,0.0
21016,Saldinia boiviniana,0.0
21017,Saldinia bullata,0.0
21018,Saldinia coursiana,0.0
21019,Saldinia dasyclada,0.0
21020,Saldinia hirsuta,0.0
21021,Saldinia littoralis,0.0
21022,Saldinia longistipulata,0.0
21023,Saldinia mandracensis,0.0
21024,Saldinia myrtilloides,0.0
21025,Saldinia oblongifolia,0.0
21026,Saldinia obovatifolia,0.0
21027,Saldinia obtusata,0.0
21028,Saldinia pallida,0.0
21029,Saldinia phlebophylla,0.0
21030,Saldinia platyclada,0.0
21031,Saldinia proboscidea,0.0
21032,Saldinia pycnophylla,0.0
21033,Saldinia stenophylla,0.0
21034,Saldinia subacuminata,0.0
21035,Salzmannia arborea,0.0
21036,Salzmannia naiguatensis,0.0
21037,Salzmannia nitida,0.2222222222222222
21038,Salzmannia plowmanii,0.0
21039,Saprosma anisophylla,0.0
21040,Saprosma annamensis,0.0
21041,Saprosma arborea,0.0
21042,Saprosma axilliflora,0.0
21043,Saprosma beddomei,0.0
21044,Saprosma borneensis,0.0
21045,Saprosma brassii,0.0
21046,Saprosma brunnea,0.0
21047,Saprosma chevalieri,0.0
21048,Saprosma cochinchinensis,0.0
21049,Saprosma consimilis,0.0
21050,Saprosma corymbosa,0.0
21051,Saprosma crassipes,0.0
21052,Saprosma dispar,0.0
21053,Saprosma distans,0.0
21054,Saprosma elegans,5.483333333333333
21055,Saprosma foetens,0.0
21056,Saprosma foetens subsp. ceylanica,0.0
21057,Saprosma foetens subsp. foetens,0.0
21058,Saprosma fragrans,10.216666666666667
21059,Saprosma fruticosa,0.0
21060,Saprosma glomerata,0.0
21061,Saprosma glomerata var. gardneri,0.0
21062,Saprosma glomerata var. glomerata,0.0
21063,Saprosma glomerulata,0.0
21064,Saprosma gracilis,0.0
21065,Saprosma hainanensis,0.0
21066,Saprosma henryi,0.0
21067,Saprosma hirsuta,0.0
21068,Saprosma inaequilonga,0.0
21069,Saprosma kraussii,0.0
21070,Saprosma latifolia,0.0
21071,Saprosma longicalyx,0.0
21072,Saprosma longifolia,0.0
21073,Saprosma membranacea,0.0
21074,Saprosma parvifolia,0.0
21075,Saprosma philippinensis,0.0
21076,Saprosma pubescens,0.0
21077,Saprosma pubescens var. hirsuta,0.0
21078,Saprosma pubescens var. pubescens,0.0
21079,Saprosma saxicola,0.0
21080,Saprosma scabrida,0.0
21081,Saprosma scortechinii,0.0
21082,Saprosma sogerensis,0.0
21083,Saprosma spathulata,0.0
21084,Saprosma subrepanda,0.0
21085,Saprosma syzygiifolia,0.0
21086,Saprosma ternata,0.0
21087,Saprosma urophylla,0.0
21088,Saprosma verrucosa,0.0
21089,Schismatoclada aurantiaca,0.0
21090,Schismatoclada aurea,0.0
21091,Schismatoclada bracteata,0.0
21092,Schismatoclada citrifolia,0.0
21093,Schismatoclada concinna,0.0
21094,Schismatoclada coursiana,0.0
21095,Schismatoclada farahimpensis,0.0
21096,Schismatoclada homollei,0.0
21097,Schismatoclada humbertiana,0.0
21098,Schismatoclada longistipula,0.0
21099,Schismatoclada lutea,0.0
21100,Schismatoclada marojejyensis,0.0
21101,Schismatoclada psychotrioides,0.0
21102,Schismatoclada pubescens,0.0
21103,Schismatoclada purpurea,0.0
21104,Schismatoclada rubra,0.0
21105,Schismatoclada spathulata,0.0
21106,Schismatoclada thouarsiana,0.0
21107,Schismatoclada viburnoides,0.0
21108,Schismatoclada villiflora,0.0
21109,Schizenterospermum analamerense,0.0
21110,Schizenterospermum grevei,0.0
21111,Schizenterospermum majungense,0.0
21112,Schizenterospermum rotundifolium,0.0
21113,Schizocalyx bracteosa,0.0
21114,Schizocalyx condoricus,0.0
21115,Schizocalyx cuspidatus,0.0
21116,Schizocalyx multiflorus,0.0
21117,Schizocalyx obovatus,0.0
21118,Schizocalyx peruvianus,0.0
21119,Schizocalyx sterculioides,0.0
21120,Schizocalyx truncatus,0.0
21121,Schizocalyx veraguensis,0.0
21122,Schizocolea linderi,0.0
21123,Schizocolea ochreata,0.0
21124,Schizomussaenda henryi,2.0
21125,Schmidtottia corymbosa,0.0
21126,Schmidtottia cubensis,0.0
21127,Schmidtottia cubensis var. cristalensis,0.0
21128,Schmidtottia cubensis var. cubensis,0.0
21129,Schmidtottia cucullata,0.0
21130,Schmidtottia elliptica,0.0
21131,Schmidtottia elliptica subsp. elliptica,0.0
21132,Schmidtottia elliptica subsp. oblongata,0.0
