,Accepted_ID,mean_air_temp,temp_seasonality,bio10,bio11,precip_amount,precip_seasonality,bio16,bio17,breakline_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,water_capacity,latitude,longitude,koppen_geiger_mode,koppen_geiger_all,fullname,Accepted_Name,Accepted_Rank,Accepted_Species,Accepted_Species_ID
5768,968279-1,21.7870006561279,122.10375213623,22.8994998931885,20.0230007171631,2042.94995117188,114.994750976562,1199.42175292969,42.8167495727539,698.274230957031,633.422485351562,3.510098457336425,1942.37780761719,58.0666656494141,334.0625,5973.375,61.0666656494141,22.1875,-12.602779,49.15,3,"[12, 3, 11]",Secamone varia,Secamone varia,Species,Secamone varia,968279-1
5769,968284-1,22.3815002441406,109.119003295898,23.3522491455078,20.7059993743896,2855.50390625,87.411247253418,1606.52770996094,96.1932525634766,570.681457519531,536.652526855469,6.50365972518921,2519.875,56.3125,490.333343505859,4521.75,71.1875,18.875,-13.90014,48.451665,2,"[3, 2]",Secamone nervosa,Secamone nervosa,Species,Secamone nervosa,968284-1
5770,968486-1,23.639000892639203,198.979751586914,25.9427509307861,21.121250152587898,3118.15161132812,42.34512519836425,1246.73205566406,359.9095001220705,37.5512466430664,28.4850006103516,0.421750098466873,2393.4237060546902,51.7083320617676,515.486602783203,3359.5,64.8000030517578,22.71875,-18.57277,49.1333315,1,"[14, 1, 0]",Antirhea madagascariensis,Antirhea madagascariensis,Species,Antirhea madagascariensis,968486-1
5771,96878-1,12.8982496261597,414.726745605469,17.861624717712402,7.67850017547607,629.284973144531,106.447250366211,410.123992919922,7.21150016784668,916.315795898438,1055.77001953125,10.975821018219001,2859.375,65.9791641235352,512.541687011719,5262.5,66.875,23.625,-33.8738,-70.97157899999999,9,"[9, 7]",Diplolepis menziesii,Diplolepis menziesii,Species,Diplolepis menziesii,96878-1
5772,96896-1,25.07162475585935,46.234375,25.61100006103515,24.4370002746582,2630.40991210937,27.129499435424798,864.230987548828,450.150360107422,353.8254911899568,359.99123668670643,3.239785958081486,3303.7529296875,49.3779773712158,664.9121856689455,1302.0,67.9285717010498,25.78125,3.857647,101.37136799999999,1,[1],Dischidia astephana,Dischidia astephana,Species,Dischidia astephana,96896-1
5773,968996-1,15.2360000610352,328.290252685547,18.8592491149902,10.9025001525879,957.951721191406,71.5267486572266,466.753234863281,48.6362495422363,1378.66479492188,1333.43249511719,3.77916669845581,1834.58337402344,57.875,230.0,1526.75,53.125,21.5,-29.125,30.125,12,"[12, 14, 15, 11, 7]",Canthium kuntzeanum,Canthium kuntzeanum,Species,Canthium kuntzeanum,968996-1
5774,969037-1,16.6434993743896,546.053771972656,23.2162494659424,10.4919996261597,807.9892578125,88.4524993896484,452.121765136719,6.91550016403198,463.952911376953,438.255004882812,5.33107137680054,2436.5,71.5,346.511108398438,2200.5,52.1428565979004,24.3125,35.219905,24.46657,8,"[8, 0, 9]",Asperula pubescens,Asperula pubescens,Species,Asperula pubescens,969037-1
5775,96908-1,22.5049991607666,488.727752685547,27.4810009002686,15.5384998321533,1850.20275878906,75.7487487792969,904.528259277344,98.3300018310547,203.423828125,223.5,2.68160009384155,2102.94873046875,56.25,261.0,1454.5,54.0,23.4375,22.460635,108.842335,11,"[14, 11, 3, 2]",Dischidia chinensis,Dischidia chinensis,Species,Dischidia chinensis,96908-1
5776,969158-1,24.7994995117188,87.7904968261719,25.9297504425049,23.477749824523947,1777.583129882815,57.37887573242185,727.481262207031,104.083873748779,366.020767211914,367.997497558594,0.819170922040939,2049.896545410155,50.875,279.1277770996095,8252.5,47.9375,20.96875,4.6,9.868333499999999,3,"[3, 2, 1]",Landolphia incerta,Landolphia incerta,Species,Landolphia incerta,969158-1
5777,969173-1,25.1497497558594,182.498504638672,27.1502494812012,22.3577499389648,851.673522949219,114.837997436523,644.096740722656,9.63150024414062,147.448760986328,180.695007324219,1.04915034770966,1213.1875,63.5384635925293,196.377777099609,4707.25,39.75,15.75,-20.4,44.88333,6,"[3, 6, 0]",Secamone ankarensis,Secamone ankarensis,Species,Secamone ankarensis,969173-1
5778,969356-1,23.983499526977553,252.386001586914,26.554374694824247,20.4787502288818,2431.771484375,78.74674987792964,1266.66247558594,131.366256713867,255.277008056641,278.9862518310545,4.35673809051514,3008.25634765625,53.8461532592773,515.583312988281,1140.0,70.6153869628906,25.75,22.089464,120.75689249999999,2,"[2, 11, 0, 3, 1, 12]",Lasianthus biflorus,Lasianthus biflorus,Species,Lasianthus biflorus,969356-1
5779,96939-1,20.597499847412102,389.878234863281,24.7302494049072,14.6272497177124,3541.98876953125,51.735124588012695,1628.981140136715,320.509246826172,582.3240966796875,587.440002441406,7.981399059295654,3576.510498046875,51.0,631.711120605469,838.5,83.0666656494141,26.625,23.9064135,121.486199,14,"[14, 15, 11, 12, 2, 1, 0]",Dischidia formosana,Dischidia formosana,Species,Dischidia formosana,96939-1
5780,969466-1,24.8877506256104,61.50724983215335,25.60037517547605,23.9150009155273,2733.026123046875,41.9521255493164,992.42626953125,286.98576354980503,220.168975830078,226.91750335693348,0.417128503322601,2102.212890625,47.8125,319.17500305175804,2335.375,49.34375,22.625,-4.7694399999999995,-72.6904165,1,"[3, 1, 2, 15]",Calycophyllum megistocaulum,Calycophyllum megistocaulum,Species,Calycophyllum megistocaulum,969466-1
5781,96950-1,25.9225006103516,52.5750007629395,26.4347496032715,25.0615005493164,3020.01416015625,45.596248626709,1135.34729003906,319.076751708984,110.581718444824,173.264999389648,2.07234954833984,2735.5556640625,51.3958320617676,432.185180664062,2224.75,58.25,25.3125,5.133333,114.416666,1,"[1, 2, 3, 0]",Dischidia hirsuta,Dischidia hirsuta,Species,Dischidia hirsuta,96950-1
5782,96955-1,26.0992498397827,149.5698776245115,27.2121248245239,23.0321254730225,1965.461547851565,76.13275146484375,923.603759765625,53.8166236877441,290.75068664550747,333.6049957275395,1.927403926849365,2060.9124755859348,56.8333339691162,261.2500076293945,4377.5,55.625,24.5625,12.92,107.344426,3,"[2, 3, 1]",Dischidia imbricata,Dischidia imbricata,Species,Dischidia imbricata,96955-1
5783,96974-1,25.6412506103516,37.2562484741211,26.0337505340576,25.1424999237061,2846.27319335938,28.6172504425049,913.767517089844,461.212005615234,129.407196044922,128.242492675781,1.93935179710388,2775.35888671875,53.125,622.666687011719,2028.75,59.1875,27.0625,-5.708333,145.758333,1,"[1, 2, 0]",Dischidia litoralis,Dischidia litoralis,Species,Dischidia litoralis,96974-1
5784,96981-1,25.5955009460449,105.1875,26.9015007019043,24.0610008239746,1894.77746582031,91.9617462158203,1133.7412109375,54.0387496948242,66.1357345581055,108.334999084473,1.22071659564972,1993.886840820315,55.4270839691162,277.0921478271485,4092.33325195312,46.806249618530245,21.75,-10.214172,142.321679,3,"[3, 1, 2, 15, 0, 11]",Dischidia major,Dischidia major,Species,Dischidia major,96981-1
5785,96997-1,24.7070007324219,186.189254760742,26.7145004272461,21.8764991760254,1952.03503417969,85.2864990234375,1133.7412109375,91.9362487792969,109.806091308594,96.8125,1.8335188627243,1905.88891601562,54.7777786254883,289.895843505859,2760.5,56.1666679382324,21.625,-13.119603,143.492786,3,"[2, 3, 1, 0, 11, 15, 7]",Dischidia nummularia,Dischidia nummularia,Species,Dischidia nummularia,96997-1
5786,97001-1,26.034999847412152,84.61212158203125,27.401499748230002,24.8208751678467,3084.3828125,46.6028747558594,1285.669616699215,365.5272521972655,178.6634368896485,90.1737470626829,2.0573793053627005,3240.10009765625,53.8809509277344,460.740753173828,2248.625,69.0999984741211,26.7604169845581,13.2490275,123.85263900000001,0,"[1, 0]",Dischidia oiantha,Dischidia oiantha,Species,Dischidia oiantha,97001-1
5787,97003-1,24.9389991760254,143.310745239258,26.6662502288818,22.8974990844727,1850.84704589844,97.1792526245117,1149.3330078125,48.4532508850098,131.013854980469,140.907501220703,1.91064417362213,1234.625,55.6190490722656,192.72917175293,3774.0,38.75,19.5,-12.723494,143.25,3,"[3, 0, 1, 6, 11, 15]",Dischidia ovata,Dischidia ovata,Species,Dischidia ovata,97003-1
5788,97013-1,26.7878751754761,86.0203742980957,27.8159999847412,25.52787494659425,2187.186767578125,52.040248870849595,899.145751953125,192.8298759460448,27.32133102416995,24.015000820159898,0.6763030290603635,2543.125,57.37152671813965,295.268737792969,3065.875,57.621528625488295,26.0,12.943157,122.03999300000001,2,"[1, 2]",Dischidia platyphylla,Dischidia platyphylla,Species,Dischidia platyphylla,97013-1
5789,970214-1,22.6362495422363,267.933746337891,25.8199996948242,18.6389999389648,727.766479492188,108.860748291016,518.151000976562,7.75374984741211,953.099731445312,970.1875,0.727599382400513,911.166687011719,61.5625,109.25,4519.0,30.5,14.5,-16.625,32.348727,6,"[11, 3, 12, 6]",Canthium glaucum subsp. frangula,Canthium glaucum subsp. frangula,Subspecies,Canthium glaucum,745437-1
5790,970654-1,14.1455001831055,355.856262207031,18.1685009002686,9.33874988555908,956.881774902344,68.8280029296875,456.622985839844,50.8732490539551,1539.92797851562,1517.46496582031,3.77916669845581,1973.04162597656,58.7916679382324,246.875,1657.25,61.875,22.1875,-29.625,29.375,12,"[12, 15, 11, 14]",Aspidonepsis diploglossa,Aspidonepsis diploglossa,Species,Aspidonepsis diploglossa,970654-1
5791,970656-1,12.5935001373291,383.562255859375,16.76475048065185,7.19124984741211,1010.65899658203,75.8399963378906,519.847778320312,45.1175003051758,1914.390625,1878.32250976562,5.87606716156006,2302.79174804688,58.152082443237305,301.208343505859,1816.0,64.6875,22.90625,-29.6847595,29.373625,12,[12],Aspidonepsis cognata,Aspidonepsis cognata,Species,Aspidonepsis cognata,970656-1
5792,970659-1,15.6387500762939,317.033996582031,19.3075008392334,11.0097503662109,1011.65972900391,76.8730010986328,507.635498046875,43.0825004577637,1533.98889160156,1389.44995117188,5.49512147903442,1858.89587402344,55.6458320617676,228.95832824707,1540.0,54.9375,22.375,-25.125,30.714257,12,[12],Aspidonepsis shebae,Aspidonepsis shebae,Species,Aspidonepsis shebae,970659-1
5793,97106-1,22.0354995727539,150.63200378418,23.5195007324219,19.6912498474121,771.536499023438,69.177001953125,375.127990722656,40.8610000610352,832.972290039062,832.75,2.3745436668396,1537.35412597656,59.8541679382324,181.0,2850.75,42.875,18.8125,-12.853056,-41.463333,3,"[15, 3, 6, 2, 12, 1]",Ditassa capillaris,Ditassa capillaris,Species,Ditassa capillaris,97106-1
5794,97123-1,19.3722496032715,180.096244812012,21.2232494354248,16.8547496795654,1593.7214965820299,87.8375015258789,895.902099609375,36.4449996948242,1019.75347900391,1122.93249511719,3.25755596160889,1799.84375,51.1666641235352,316.916656494141,2862.5,53.75,22.125,-18.984305499999998,-43.592777999999996,11,"[12, 3, 11]",Ditassa eximia,Ditassa eximia,Species,Ditassa eximia,97123-1
5795,97125-1,20.633749961853,176.809494018555,22.3065004348755,18.0054998397827,1436.52478027344,88.3215026855469,803.935485839844,31.5125007629395,1011.972290039065,1021.80621337891,3.25755596160889,1712.89587402344,51.2291679382324,300.041656494141,3172.0,53.75,21.4375,-18.2454165,-43.608999999999995,3,"[12, 3, 11]",Ditassa fasciculata,Ditassa fasciculata,Species,Ditassa fasciculata,97125-1
5796,97136-1,25.2402496337891,141.68312072753952,26.7705001831055,23.2412490844727,696.726501464844,79.0532531738281,343.6329956054685,23.097374916076653,436.382263183594,447.704986572266,1.17275857925415,1296.33337402344,62.5416679382324,154.72917175293,2623.25,33.875,17.0,-9.9475,-39.983889000000005,6,"[3, 6, 2, 15]",Ditassa hastata,Ditassa hastata,Species,Ditassa hastata,97136-1
5797,9714-2,24.0965003967285,58.0139999389648,24.8727493286133,23.4349994659424,1105.9287109375,108.078498840332,676.437744140625,24.7302494049072,195.648193359375,203.227493286133,3.28133058547974,2218.125,60.875,346.638885498047,4065.75,51.8666648864746,24.5625,-2.16666,-80.036111,3,"[6, 3, 15, 1]",Alseis eggersii,Alseis eggersii,Species,Alseis eggersii,9714-2
5798,97149-1,19.4575004577637,192.050750732422,21.5092506408691,16.6879997253418,1873.22497558594,86.1082534790039,966.570739746094,49.9900016784668,1018.11077880859,1069.10498046875,3.82701086997986,1981.96667480469,51.5,276.200012207031,2281.0,53.8125,23.375,-20.13111,-43.691278,11,"[3, 12, 11, 15]",Ditassa linearis,Ditassa linearis,Species,Ditassa linearis,97149-1
5799,97150-1,12.8027496337891,28.0597496032715,13.1000003814697,12.4362497329712,1633.09155273438,37.0629997253418,569.606262207031,210.677001953125,2760.82836914062,2739.05249023438,5.98288059234619,4511.60400390625,56.1777763366699,640.555541992188,2579.0,90.6428604125977,28.3125,5.6297,-73.574111,9,"[29, 15, 1, 9, 2]",Ditassa longiloba,Ditassa longiloba,Species,Ditassa longiloba,97150-1
5800,971649-1,25.91575050354,52.1917495727539,26.7024993896484,25.433500289917,2384.80151367188,39.5277481079102,942.878234863281,285.540985107422,103.709144592285,105.139999389648,0.525320827960968,1797.75561523438,43.3125,222.95832824707,2127.5,49.3125,22.125,-2.6,-59.97,1,"[1, 3, 2, 0]",Palicourea anisoloba,Palicourea anisoloba,Species,Palicourea anisoloba,971649-1
5801,97169-1,21.254125595092752,151.0706253051755,22.753999710083,18.68362522125245,1382.447265625,75.9752502441406,656.521484375,38.82287406921385,887.867034912109,949.0375061035155,2.14376711845398,1587.9771118164049,53.6638889312744,198.3125,3060.75,48.78125,20.75,-15.8583335,-45.650667,3,"[3, 12, 14, 15, 6, 11, 2]",Ditassa obcordata,Ditassa obcordata,Species,Ditassa obcordata,97169-1
5802,97188-1,20.8990001678467,155.121002197266,22.6364994049072,18.5625,975.877990722656,75.9752502441406,409.331237792969,43.6727485656738,954.620483398438,942.522521972656,2.66121244430542,1641.66662597656,57.25,204.83332824707,3099.0,46.625,20.125,-13.283333,-41.816667,3,"[12, 3, 6, 11, 1, 15]",Ditassa retusa,Ditassa retusa,Species,Ditassa retusa,97188-1
5803,9719-2,25.22412490844725,153.842872619629,26.501874923706048,23.03212451934815,2504.19702148438,59.395750045776396,1178.13073730469,192.446380615234,162.883659362793,176.805000305176,2.105806827545165,3466.33325195312,58.548610687255845,353.854156494141,550.5,65.78125,27.5,15.9687455,-89.13111,2,"[1, 2, 3]",Alseis hondurensis,Alseis hondurensis,Species,Alseis hondurensis,9719-2
5804,971925-1,24.9389991760254,143.310745239258,26.511999130249,22.8974990844727,1859.67077636719,97.1792526245117,1191.58178710938,61.5789985656738,163.238220214844,140.907501220703,1.91064417362213,1326.16662597656,53.7916679382324,232.10417175293,3477.0,41.3333320617676,20.125,-12.8,143.313519,3,"[2, 3, 11, 0, 1]",Myrmecodia platytyrea subsp. antoinii,Myrmecodia platytyrea subsp. antoinii,Subspecies,Myrmecodia platytyrea,756991-1
5805,9721-2,25.5979995727539,61.14124870300295,26.2101249694824,24.877124786376953,1796.9976196289049,49.380500793457045,787.795867919922,142.894622802734,237.401657104492,271.489990234375,1.39720505475998,2417.66674804688,55.5714302062988,289.083343505859,2655.375,53.25,22.96875,7.3295650000000006,-66.03333,3,"[1, 3, 2]",Alseis labatioides,Alseis labatioides,Species,Alseis labatioides,9721-2
5806,9722-2,26.8544998168945,101.841499328613,27.9342498779297,25.392749786377,1872.86328125,73.0699996948242,994.4384765625,145.901245117188,113.232688903809,112.389999389648,0.493133425712585,1339.375,51.5,161.8125,2366.75,38.0,19.4375,3.36885,-61.45759,2,"[3, 1, 6, 2]",Alseis latifolia,Alseis latifolia,Species,Alseis latifolia,9722-2
5807,972410-1,23.8727493286133,249.914749145508,26.8474998474121,20.30299949646,1105.65551757812,102.867500305176,721.359497070312,34.2639999389648,239.29362487793,247.869995117188,1.10816848278046,915.1875,61.75,133.33332824707,2529.0,31.5625,17.4375,-17.0925,144.722,3,"[3, 11, 6, 0, 14, 2]",Larsenaikia ochreata,Larsenaikia ochreata,Species,Larsenaikia ochreata,972410-1
5808,972411-1,26.5970001220703,155.651748657227,28.5107498168945,24.4729995727539,1407.55822753906,103.782501220703,931.369262695312,8.55749988555908,31.0249309539795,38.3125,0.489780128002167,1148.20837402344,59.375,157.641021728516,4618.5,28.2666664123535,16.125,-12.52249,132.51373,3,"[3, 0]",Larsenaikia suffruticosa,Larsenaikia suffruticosa,Species,Larsenaikia suffruticosa,972411-1
5809,972579-1,19.5044994354248,209.776000976562,22.3145008087158,16.9360008239746,1593.53405761719,17.4939994812012,504.795989990234,340.434753417969,1.15512466430664,4.09000015258789,0.286062240600586,,,,,,,-31.572524,159.08,0,[0],Coprosma inopinata,Coprosma inopinata,Species,Coprosma inopinata,972579-1
5810,9726-2,25.425250053405748,46.81712532043455,25.8787498474121,24.69725036621095,2975.44384765625,46.7068748474121,958.6412658691405,366.5211334228515,152.0747909545895,132.3037528991695,0.395587235689163,2422.5699462890598,50.1666660308838,412.84375,2083.75,53.875,23.625,-3.249995,-71.999995,1,"[1, 3, 6, 2]",Alseis microcarpa,Alseis microcarpa,Species,Alseis microcarpa,9726-2
5811,972671-1,10.370374679565415,24.58837509155275,10.717374801635735,10.11662483215334,3173.1500244140598,34.12824821472165,1119.4619140625,537.603637695313,3179.6634521484348,3218.9674072265598,8.84025192260742,5324.3125,53.2395820617676,768.5,1214.25,110.4375,28.8125,4.733803,-75.4875005,29,"[29, 15]",Nertera granadensis var. tetrasperma,Nertera granadensis var. tetrasperma,Variety,Nertera granadensis,757486-1
5812,9727-2,26.35349941253665,68.28562545776364,27.447125434875502,25.4302501678467,1727.941223144535,53.3623752593994,752.51025390625,110.5329971313475,190.5678634643555,192.0074996948245,1.7599945068359402,2602.656982421875,56.7590274810791,264.395843505859,5733.875,53.625,24.75,9.2666635,-74.4166635,3,"[3, 6, 1, 2]",Alseis mutisii,Alseis mutisii,Species,Alseis mutisii,9727-2
5813,9728-2,24.6357498168945,73.8582534790039,25.5709991455078,23.5184993743896,2275.41674804688,46.0712509155273,1008.64599609375,238.360244750977,354.950134277344,320.924987792969,0.608568072319031,2005.10424804688,50.3958320617676,262.916656494141,2878.0,50.875,22.4375,-3.84138,-74.16667,1,"[1, 2, 15, 6, 3]",Alseis peruviana,Alseis peruviana,Species,Alseis peruviana,9728-2
5814,972836-1,25.1695003509521,145.873001098633,26.4400005340576,22.9265003204346,1381.75122070312,121.638999938965,999.908996582031,8.92500019073486,174.465377807617,161.804992675781,0.923245191574097,1645.45837402344,61.2083320617676,220.75,6242.5,44.375,16.875,-18.0075,44.498611,3,"[3, 12]",Cynanchum absconditum,Cynanchum absconditum,Species,Cynanchum absconditum,972836-1
5815,972843-1,19.2202501296997,247.9418716430665,21.891124725341797,15.6411247253418,1508.028930664065,96.8958740234375,852.300231933594,24.385749816894553,972.7312927246095,1007.8162536621101,2.256376624107365,1730.59997558594,59.2083320617676,219.125,4863.375,50.625,18.34375,-21.216665,46.741665,12,"[12, 2, 3, 11, 15, 6, 1, 14, 0]",Cynanchum junciforme,Cynanchum junciforme,Species,Cynanchum junciforme,972843-1
5816,972844-1,23.313124656677253,130.6026268005375,24.71237564086915,21.41600036621095,1568.7787475585951,114.4375,1149.1168823242201,11.18337488174435,319.781158447266,408.78125,2.68539524078369,1941.6041870117201,59.49652862548825,253.985122680664,5555.5,44.6666679382324,16.0,-16.21,46.916665,3,"[2, 11, 3, 12]",Cynanchum sessiliflorum,Cynanchum sessiliflorum,Species,Cynanchum sessiliflorum,972844-1
5817,973045-1,23.6737499237061,195.714004516602,25.8735008239746,20.5375003814697,1587.189453125,85.4570007324219,1103.21179199219,87.1224975585938,289.182830810547,206.232498168945,2.18959832191467,1439.83337402344,55.5625,214.02082824707,2245.25,45.8125,20.125,-15.923472,145.35,3,"[2, 3, 1, 11, 14]",Pavetta australiensis var. pubigera,Pavetta australiensis var. pubigera,Variety,Pavetta australiensis,759531-1
5818,973046-1,26.898750305175803,201.311248779297,28.9420003890991,23.66937446594235,1080.99536132813,113.8454971313475,751.728515625,5.116999864578251,79.3351821899414,113.410003662109,1.004407674074174,966.854187011719,65.75,140.91667175293,3823.0,28.125,17.0,-15.3245295,125.74166650000001,3,"[3, 6, 0]",Pavetta kimberleyana,Pavetta kimberleyana,Species,Pavetta kimberleyana,973046-1
5819,973048-1,26.02174949646,388.991760253906,29.8837509155273,20.7180004119873,592.914978027344,112.999000549316,424.792510986328,6.3730001449585,234.7119140625,194.470001220703,0.72178041934967,607.208312988281,67.8333358764648,85.7083358764648,346.5,25.0,17.625,-18.66384,138.176198,6,"[6, 3]",Pavetta rupicola,Pavetta rupicola,Species,Pavetta rupicola,973048-1
5820,973049-1,26.8094997406006,123.873001098633,28.086375236511252,24.8337497711182,1823.70776367188,98.29050064086914,1143.88549804688,11.24599981307985,27.4598331451416,33.3050003051758,0.583642661571503,1513.0,57.0416679382324,283.422912597656,4896.0,44.732143402099595,18.09375,-11.6639155,130.6399775,3,[3],Pavetta tenella,Pavetta tenella,Species,Pavetta tenella,973049-1
5821,973050-1,26.8640003204346,185.907745361328,29.0365009307861,24.1302509307861,1564.54699707031,106.544502258301,987.340515136719,5.14274978637695,148.14404296875,159.0625,1.76304042339325,1222.0,60.0,162.27082824707,3999.5,32.8125,15.5,-13.33,132.53,3,[3],Pavetta speciosa,Pavetta speciosa,Species,Pavetta speciosa,973050-1
5822,973051-1,27.3202495574951,146.867004394531,28.7472496032715,25.1245002746582,1701.46520996094,105.665000915527,1066.47399902344,5.45975017547607,24.7229919433594,19.8325004577637,0.230179116129875,1590.8333129882799,59.77430534362795,221.33332824707,3939.0,42.4375,16.75,-12.67582,131.025,3,[3],Pavetta conferta,Pavetta conferta,Species,Pavetta conferta,973051-1
5823,973053-1,20.4939994812012,34.664249420166,20.830249786377,19.9677505493164,4259.470703125,8.49050045013428,1161.20544433594,991.269775390625,927.365661621094,999.532470703125,8.05325508117676,4163.875,52.1458320617676,1715.1875,1592.25,78.6875,30.25,-6.483333,155.583333,1,[1],Hoya dennisii,Hoya dennisii,Species,Hoya dennisii,973053-1
5824,9734-2,25.7562503814697,178.399749755859,27.576000213623,23.2817497253418,1471.86474609375,59.3012504577637,609.513732910156,133.414001464844,114.343490600586,128.227493286133,0.661549508571625,3359.4375,70.5777740478516,353.854156494141,179.25,67.3125,27.9375,18.193889,-89.9128,3,"[3, 2, 1, 0, 12]",Alseis yucatanensis,Alseis yucatanensis,Species,Alseis yucatanensis,9734-2
5825,97340-1,18.5147495269775,244.3881225585935,21.5557498931885,15.335000038147,53.5002498626709,42.1737518310547,19.8607501983643,6.28375005722046,147.756225585938,207.899993896484,1.69342231750488,1962.8125,85.1041641235352,95.5625,4929.125,21.375,7.6875,-28.115523500000002,16.748076,4,"[4, 5, 6]",Ectadium virgatum,Ectadium virgatum,Species,Ectadium virgatum,97340-1
5826,97377-1,15.9484996795654,360.712005615234,20.5497493743896,11.1815004348755,713.335021972656,63.5037498474121,345.881256103516,71.9775009155273,228.130187988281,360.440002441406,4.26499223709106,1788.263854980465,65.2395858764648,300.520843505859,2854.5,51.875,16.625,-33.658333,18.911734,9,"[8, 9, 5, 7, 6]",Eustegia minuta,Eustegia minuta,Species,Eustegia minuta,97377-1
5827,97388-1,14.044750213623,308.717987060547,17.6065006256104,10.1724996566772,837.060974121094,56.3370018005371,339.198486328125,65.6822509765625,1016.80334472656,1180.58996582031,4.31751203536987,2158.24438476562,61.0222206115723,296.291656494141,1690.0,64.8125,20.3125,-31.625,27.244791,15,"[15, 12, 7]",Fanninia caloglossa,Fanninia caloglossa,Species,Fanninia caloglossa,97388-1
5828,97395-1,26.72825050354,135.227005004883,27.4514999389648,25.5305004119873,2017.60046386719,86.9524993896484,1021.80047607422,48.8675003051758,15.4847640991211,13.7775001525879,0.428161859512329,2439.625,55.5416679382324,285.916656494141,4156.66650390625,50.6666679382324,23.5625,-7.701373,122.529444,3,"[3, 2, 0, 1, 11]",Finlaysonia obovata,Finlaysonia obovata,Species,Finlaysonia obovata,97395-1
5829,97425-1,24.1662502288818,176.587005615234,25.7652492523193,21.5834999084473,2535.27124023438,60.6949996948242,1175.96948242188,194.557006835938,265.515228271484,299.532501220703,3.10302782058716,3335.33325195312,56.8125,354.0625,545.0,64.8125,26.4375,17.21666,-92.16667,2,"[3, 1, 2, 6, 15, 12, 14, 7]",Fischeria scandens,Fischeria scandens,Species,Fischeria scandens,97425-1
5830,97427-1,22.9962501525879,97.2228775024414,24.9298753738403,20.709375381469698,1900.043762207035,40.18512535095215,745.2822265625,265.903747558594,334.00968933105503,352.53498840332054,1.520253241062165,2386.22924804688,52.4460220336914,314.3184509277345,1962.0,54.96875,24.125,-12.125,-63.7083335,1,"[3, 2, 0, 1, 14, 15, 7, 6, 11]",Fischeria stellata,Fischeria stellata,Species,Fischeria stellata,97427-1
5831,97433-1,15.7924995422363,368.115753173828,20.5,10.9732503890991,513.525756835938,22.9987506866455,162.573745727539,92.4725036621094,558.166198730469,554.630004882812,2.8648829460144,1767.75,74.3125,252.58332824707,1739.5,38.6875,16.4375,-33.66272,21.76694,7,"[7, 4, 6, 5, 9]",Fockea capensis,Fockea capensis,Species,Fockea capensis,97433-1
5832,97434-1,17.04749965667725,425.933624267578,21.9841251373291,10.99949979782105,283.32499694824253,46.582126617431655,111.6316261291505,32.99387550354005,796.944580078125,865.568725585938,2.20824468135834,776.7708435058595,77.2083320617676,117.75,1712.0,22.96875,13.1875,-31.625,19.625,5,"[5, 7, 4, 8, 6]",Fockea comaru,Fockea comaru,Species,Fockea comaru,97434-1
5833,97438-1,17.8207492828369,304.171264648438,21.6439990997314,14.1957502365112,505.9267578125,27.0152492523193,150.570251464844,80.922248840332,277.254852294922,235.705001831055,1.91288232803345,1787.29162597656,66.7083358764648,239.70832824707,1918.0,45.5833320617676,17.75,-33.539317,25.426972,6,"[5, 6, 7, 8, 14, 4]",Fockea edulis,Fockea edulis,Species,Fockea edulis,97438-1
5834,97445-1,22.9610004425049,275.043243408203,26.0084991455078,18.7662506103516,550.112487792969,110.832748413086,363.169738769531,1.3914999961853,1039.67590332031,1035.25244140625,0.297829329967499,829.541687011719,67.875,95.6041641235352,3284.25,28.0625,12.75,-17.08,22.375,6,"[6, 12, 3, 4]",Fockea multiflora,Fockea multiflora,Species,Fockea multiflora,97445-1
5835,97448-1,17.94362449645995,497.2071380615235,24.364125251769998,10.8743753433228,258.5391311645505,52.88949966430665,101.9656257629394,27.5614995956421,1067.464019775393,1076.51626586914,0.8024856746196745,695.854187011719,78.375,67.0208339691162,1546.75,19.78125,12.4375,-30.226528000000002,22.497500000000002,5,"[6, 5, 4, 7]",Fockea sinuata,Fockea sinuata,Species,Fockea sinuata,97448-1
5836,97457-1,22.7854995727539,161.889877319336,25.107250213623,20.965125083923347,1123.8175964355469,90.98762512207034,690.782745361328,56.11237335205075,73.2839336395264,17.275000095367453,0.378241956233978,1408.87780761719,70.6111106872559,168.611114501953,9631.875,35.0,26.84375,-0.380992,-91.01119349999999,3,"[3, 6, 0, 4]",Funastrum angustissimum,Funastrum angustissimum,Species,Funastrum angustissimum,97457-1
5837,974592-1,20.6967496871948,61.6096248626709,21.4912490844727,19.476499557495103,2173.54272460938,22.2830009460449,717.674621582031,354.347747802734,1044.72021484375,1072.46997070312,6.98573446273804,3720.82299804688,51.4583320617676,625.875,1333.5,77.9375,26.75,-4.1252735000000005,-78.21666350000001,1,"[1, 15, 3, 2]",Psychotria oinochrophylla,Psychotria oinochrophylla,Species,Psychotria oinochrophylla,974592-1
5838,975243-1,21.4235000610352,63.4070014953613,22.2037506103516,20.4092502593994,3873.81616210938,54.8574981689453,1463.7802734375,259.762237548828,891.6953125,727.482482910156,5.94981241226196,4983.16650390625,53.7083320617676,516.444458007812,3194.25,75.4375,28.75,9.54,-83.6611,1,"[1, 15, 2]",Chomelia venulosa,Chomelia venulosa,Species,Chomelia venulosa,975243-1
